measure_id,filter_id,start_year,end_year,location_id,numerator,denominator,value,missing,missing_percentage,status,count,sum,sum_squares,minimum,maximum,standard_deviation,average
23,1,2009,2015,AZ,179269.0,722471.0,24.8133,0,0.0,OK,,,,,,,
23,1,2009,2015,AZ001,2842.0,10446.0,27.2066,0,0.0,OK,,,,,,,
23,1,2009,2015,AZ003,11018.0,36351.0,30.31,0,0.0,OK,,,,,,,
23,1,2009,2015,AZ005,11864.0,53156.0,22.3192,0,0.0,OK,,,,,,,
23,1,2009,2015,AZ007,4280.0,18487.0,23.1514,0,0.0,OK,,,,,,,
23,1,2009,2015,AZ009,1570.0,10168.0,15.4406,0,0.0,OK,,,,,,,
23,1,2009,2015,AZ011,683.0,2636.0,25.9105,0,0.0,OK,,,,,,,
23,1,2009,2015,AZ012,4342.0,12759.0,34.0309,0,0.0,OK,,,,,,,
23,1,2009,2015,AZ013,90110.0,349252.0,25.8009,0,0.0,OK,,,,,,,
23,1,2009,2015,AZ015,12979.0,57055.0,22.7482,0,0.0,OK,,,,,,,
23,1,2009,2015,AZ017,6619.0,30399.0,21.7737,0,0.0,OK,,,,,,,
23,1,2009,2015,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,1,2009,2015,AZ021,10553.0,48439.0,21.7862,0,0.0,OK,,,,,,,
23,1,2009,2015,AZ023,4191.0,10523.0,39.827,0,0.0,OK,,,,,,,
23,1,2009,2015,AZ025,7731.0,36064.0,21.4369,0,0.0,OK,,,,,,,
23,1,2009,2015,AZ027,10487.0,46736.0,22.4388,0,0.0,OK,,,,,,,
23,10,2009,2015,AZ,104724.0,441154.0,23.7386,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2015,AZ001,1595.0,5763.0,27.6766,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2015,AZ003,9404.0,30499.0,30.8338,0,0.0,HIGH_MISSING_GROUP,,,,,,,
23,10,2009,2015,AZ005,8044.0,25144.0,31.9917,0,0.0,HIGH_MISSING_GROUP,,,,,,,
23,10,2009,2015,AZ007,3631.0,13620.0,26.6593,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2015,AZ009,1290.0,7374.0,17.4939,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2015,AZ011,481.0,1685.0,28.546,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2015,AZ012,3421.0,10160.0,33.6713,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2015,AZ013,35391.0,175035.0,20.2194,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2015,AZ015,10868.0,47834.0,22.7202,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2015,AZ017,3997.0,14747.0,27.1038,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2015,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,10,2009,2015,AZ021,7368.0,32345.0,22.7794,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2015,AZ023,3942.0,9275.0,42.5013,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2015,AZ025,6271.0,28357.0,22.1145,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
23,10,2009,2015,AZ027,9021.0,39316.0,22.9449,0,0.0,HIGH_MISSING_GROUP,,,,,,,
23,15,2009,2015,AZ,20898.0,113224.0,18.4572,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
23,15,2009,2015,AZ001,631.0,2474.0,25.5053,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
23,15,2009,2015,AZ003,906.0,2817.0,32.1619,0,0.0,HIGH_MISSING_GROUP,,,,,,,
23,15,2009,2015,AZ005,3262.0,23513.0,13.8732,0,0.0,HIGH_MISSING_GROUP,,,,,,,
23,15,2009,2015,AZ007,311.0,2016.0,15.4266,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
23,15,2009,2015,AZ009,103.0,882.0,11.678,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
23,15,2009,2015,AZ011,21.0,81.0,25.9259,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
23,15,2009,2015,AZ012,287.0,998.0,28.7575,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
23,15,2009,2015,AZ013,10407.0,53485.0,19.4578,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
23,15,2009,2015,AZ015,583.0,2766.0,21.0774,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
23,15,2009,2015,AZ017,1648.0,11218.0,14.6907,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
23,15,2009,2015,AZ019,,,,,,NOT_AVAILABLE_YET,,,,,,,
