measure_id,filter_id,start_year,end_year,location_id,numerator,denominator,value,missing,missing_percentage,status,count,sum,sum_squares,minimum,maximum,standard_deviation,average
10,1,2009,2015,OR,1494.0,67704.0,2.2067,0,0.0,OK,,,,,,,
10,1,2009,2015,OR001,34.0,432.0,7.8704,0,0.0,OK,,,,,,,
10,1,2009,2015,OR003,55.0,1780.0,3.0899,0,0.0,OK,,,,,,,
10,1,2009,2015,OR005,43.0,4910.0,0.8758,0,0.0,OK,,,,,,,
10,1,2009,2015,OR007,27.0,1028.0,2.6265,0,0.0,OK,,,,,,,
10,1,2009,2015,OR009,26.0,645.0,4.031,0,0.0,OK,,,,,,,
10,1,2009,2015,OR011,3.0,1960.0,0.1531,0,0.0,OK,,,,,,,
10,1,2009,2015,OR013,6.0,557.0,1.0772,0,0.0,OK,,,,,,,
10,1,2009,2015,OR015,12.0,628.0,1.9108,0,0.0,OK,,,,,,,
10,1,2009,2015,OR017,80.0,4266.0,1.8753,0,0.0,OK,,,,,,,
10,1,2009,2015,OR019,53.0,1392.0,3.8075,0,0.0,OK,,,,,,,
10,1,2009,2015,OR021,0.0,13.0,0.0,0,0.0,INSUFFICIENT_DATA_UNFILT,,,,,,,
10,1,2009,2015,OR023,5.0,132.0,3.7879,0,0.0,OK,,,,,,,
10,1,2009,2015,OR025,4.0,187.0,2.139,0,0.0,OK,,,,,,,
10,1,2009,2015,OR027,74.0,944.0,7.839,0,0.0,OK,,,,,,,
10,1,2009,2015,OR029,138.0,4418.0,3.1236,0,0.0,OK,,,,,,,
10,1,2009,2015,OR031,5.0,497.0,1.006,0,0.0,OK,,,,,,,
10,1,2009,2015,OR033,64.0,1443.0,4.4352,0,0.0,OK,,,,,,,
10,1,2009,2015,OR035,54.0,1966.0,2.7467,0,0.0,OK,,,,,,,
10,1,2009,2015,OR037,15.0,233.0,6.4378,0,0.0,OK,,,,,,,
10,1,2009,2015,OR039,84.0,1770.0,4.7458,0,0.0,OK,,,,,,,
10,1,2009,2015,OR041,30.0,1517.0,1.9776,0,0.0,OK,,,,,,,
10,1,2009,2015,OR043,56.0,1256.0,4.4586,0,0.0,OK,,,,,,,
10,1,2009,2015,OR045,23.0,613.0,3.752,0,0.0,OK,,,,,,,
