measure_id,filter_id,start_year,end_year,location_id,numerator,denominator,value,missing,missing_percentage,status,count,sum,sum_squares,minimum,maximum,standard_deviation,average
23,1,2011,2017,UT,342285.0,1446966.0,23.6554,0,0.0,OK,,,,,,,
23,1,2011,2017,UT001,3214.0,18236.0,17.6245,0,0.0,OK,,,,,,,
23,1,2011,2017,UT003,5115.0,28388.0,18.0182,0,0.0,OK,,,,,,,
23,1,2011,2017,UT005,13431.0,49115.0,27.346,0,0.0,OK,,,,,,,
23,1,2011,2017,UT007,3178.0,22796.0,13.941,0,0.0,OK,,,,,,,
23,1,2011,2017,UT009,404.0,1091.0,37.0302,0,0.0,OK,,,,,,,
23,1,2011,2017,UT011,21895.0,101244.0,21.626,0,0.0,OK,,,,,,,
23,1,2011,2017,UT013,4370.0,18956.0,23.0534,0,0.0,OK,,,,,,,
23,1,2011,2017,UT015,1186.0,11055.0,10.7282,0,0.0,OK,,,,,,,
23,1,2011,2017,UT017,1044.0,8269.0,12.6255,0,0.0,OK,,,,,,,
23,1,2011,2017,UT019,1808.0,12538.0,14.4202,0,0.0,OK,,,,,,,
23,1,2011,2017,UT021,8636.0,42469.0,20.3348,0,0.0,OK,,,,,,,
23,1,2011,2017,UT023,1710.0,19840.0,8.619,0,0.0,OK,,,,,,,
23,1,2011,2017,UT025,2074.0,11496.0,18.0411,0,0.0,OK,,,,,,,
23,1,2011,2017,UT027,1982.0,20263.0,9.7814,0,0.0,OK,,,,,,,
23,1,2011,2017,UT029,1143.0,5790.0,19.7409,0,0.0,OK,,,,,,,
23,1,2011,2017,UT031,114.0,771.0,14.786,0,0.0,OK,,,,,,,
23,1,2011,2017,UT033,273.0,1574.0,17.3443,0,0.0,OK,,,,,,,
23,1,2011,2017,UT035,134535.0,475421.0,28.2981,0,0.0,OK,,,,,,,
23,1,2011,2017,UT037,1024.0,13724.0,7.4614,0,0.0,OK,,,,,,,
23,1,2011,2017,UT039,1559.0,9151.0,17.0364,0,0.0,OK,,,,,,,
23,1,2011,2017,UT041,2638.0,14563.0,18.1144,0,0.0,OK,,,,,,,
23,1,2011,2017,UT043,3691.0,20235.0,18.2407,0,0.0,OK,,,,,,,
23,1,2011,2017,UT045,14885.0,40243.0,36.9878,0,0.0,OK,,,,,,,
23,1,2011,2017,UT047,5366.0,27560.0,19.4702,0,0.0,OK,,,,,,,
23,1,2011,2017,UT049,54552.0,234016.0,23.3112,0,0.0,OK,,,,,,,
23,1,2011,2017,UT051,4873.0,23914.0,20.3772,0,0.0,OK,,,,,,,
23,1,2011,2017,UT053,18397.0,93537.0,19.6682,0,0.0,OK,,,,,,,
23,1,2011,2017,UT055,92.0,306.0,30.0654,0,0.0,OK,,,,,,,
23,1,2011,2017,UT057,29096.0,120405.0,24.1651,0,0.0,OK,,,,,,,
23,10,2011,2017,UT,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,10,2011,2017,UT001,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,10,2011,2017,UT003,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,10,2011,2017,UT005,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,10,2011,2017,UT007,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,10,2011,2017,UT009,,,,,,NOT_AVAILABLE_YET,,,,,,,
23,10,2011,2017,UT011,,,,,,NOT_AVAILABLE_YET,,,,,,,
