measure_id,filter_id,start_year,end_year,location_id,numerator,denominator,value,missing,missing_percentage,status,count,sum,sum_squares,minimum,maximum,standard_deviation,average
23,1,2011,2017,UT,431263.0,1799431.0,23.9666,0,0.0,OK,,,,,,,
23,1,2011,2017,UT001,3908.0,22707.0,17.2106,0,0.0,OK,,,,,,,
23,1,2011,2017,UT003,5678.0,31420.0,18.0713,0,0.0,OK,,,,,,,
23,1,2011,2017,UT005,20863.0,69948.0,29.8264,0,0.0,OK,,,,,,,
23,1,2011,2017,UT007,3546.0,26755.0,13.2536,0,0.0,OK,,,,,,,
23,1,2011,2017,UT009,1277.0,2323.0,54.972,0,0.0,OK,,,,,,,
23,1,2011,2017,UT011,29861.0,133195.0,22.419,0,0.0,OK,,,,,,,
23,1,2011,2017,UT013,4947.0,22605.0,21.8845,0,0.0,OK,,,,,,,
23,1,2011,2017,UT015,1387.0,13003.0,10.6668,0,0.0,OK,,,,,,,
23,1,2011,2017,UT017,1457.0,12276.0,11.8687,0,0.0,OK,,,,,,,
23,1,2011,2017,UT019,1866.0,15526.0,12.0185,0,0.0,OK,,,,,,,
23,1,2011,2017,UT021,11109.0,53770.0,20.6602,0,0.0,OK,,,,,,,
23,1,2011,2017,UT023,2071.0,23450.0,8.8316,0,0.0,OK,,,,,,,
23,1,2011,2017,UT025,2560.0,14804.0,17.2926,0,0.0,OK,,,,,,,
23,1,2011,2017,UT027,2522.0,28454.0,8.8634,0,0.0,OK,,,,,,,
23,1,2011,2017,UT029,1540.0,7258.0,21.218,0,0.0,OK,,,,,,,
23,1,2011,2017,UT031,116.0,1028.0,11.284,0,0.0,OK,,,,,,,
23,1,2011,2017,UT033,344.0,2072.0,16.6023,0,0.0,OK,,,,,,,
23,1,2011,2017,UT035,162982.0,581806.0,28.0131,0,0.0,OK,,,,,,,
23,1,2011,2017,UT037,1030.0,16246.0,6.34,0,0.0,OK,,,,,,,
23,1,2011,2017,UT039,1716.0,10954.0,15.6655,0,0.0,OK,,,,,,,
23,1,2011,2017,UT041,3140.0,17381.0,18.0657,0,0.0,OK,,,,,,,
23,1,2011,2017,UT043,4030.0,25646.0,15.714,0,0.0,OK,,,,,,,
