measure_id,filter_id,start_year,end_year,location_id,numerator,denominator,value,missing,missing_percentage,status,count,sum,sum_squares,minimum,maximum,standard_deviation,average
39,1,2009,2015,NY,370.0,126533.0,0.2924,0,0.0,INSUFFICIENT_COUNTIES,,,,,,,
39,1,2009,2015,NY001,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY003,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY005,98.0,23458.0,0.4178,0,0.0,OK,,,,,,,
39,1,2009,2015,NY007,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY009,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY011,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY013,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY015,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY017,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY019,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY021,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY023,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY025,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY027,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY029,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY031,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY033,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY035,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY037,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY039,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY041,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY043,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY045,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY047,104.0,31104.0,0.3344,0,0.0,OK,,,,,,,
39,1,2009,2015,NY049,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY051,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY053,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY055,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY057,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY059,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY061,120.0,46985.0,0.2554,0,0.0,OK,,,,,,,
39,1,2009,2015,NY063,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY065,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY067,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY069,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY071,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY073,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY075,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY077,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY079,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY081,32.0,18469.0,0.1733,0,0.0,OK,,,,,,,
39,1,2009,2015,NY083,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY085,16.0,6517.0,0.2455,0,0.0,OK,,,,,,,
39,1,2009,2015,NY087,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY089,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY091,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY093,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY095,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY097,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY099,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY101,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY103,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY105,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY107,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY109,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY111,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY113,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY115,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY117,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY119,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY121,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,1,2009,2015,NY123,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,10,2009,2015,NY,40.0,19794.0,0.2021,0,0.0,INSUFFICIENT_COUNTIES,,,,,,,
39,10,2009,2015,NY001,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,10,2009,2015,NY003,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,10,2009,2015,NY005,8.0,1837.0,0.4355,0,0.0,OK,,,,,,,
39,10,2009,2015,NY007,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,10,2009,2015,NY009,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,10,2009,2015,NY011,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,10,2009,2015,NY013,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,10,2009,2015,NY015,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,10,2009,2015,NY017,,,,,,NOT_AVAILABLE_YET,,,,,,,
39,10,2009,2015,NY019,,,,,,NOT_AVAILABLE_YET,,,,,,,
