measure_id,filter_id,start_year,end_year,location_id,numerator,denominator,value,missing,missing_percentage,status,count,sum,sum_squares,minimum,maximum,standard_deviation,average
25,15,2009,2015,MO081,0.0,2.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO083,0.0,3.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO085,0.0,0.0,,0,,NO_DATA,,,,,,,
25,15,2009,2015,MO087,0.0,1.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO089,2.0,4.0,50.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO091,1.0,4.0,25.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO093,0.0,0.0,,0,,NO_DATA,,,,,,,
25,15,2009,2015,MO095,140.0,720.0,19.4444,4,0.5525,OK,,,,,,,
25,15,2009,2015,MO097,8.0,34.0,23.5294,8,19.0476,EXCEEDS_MISSING_PARENT,,,,,,,
25,15,2009,2015,MO099,9.0,28.0,32.1429,1,3.4483,OK,,,,,,,
25,15,2009,2015,MO101,1.0,22.0,4.5455,0,0.0,OK,,,,,,,
25,15,2009,2015,MO103,0.0,0.0,,0,,NO_DATA,,,,,,,
25,15,2009,2015,MO105,1.0,5.0,20.0,0,0.0,OK,,,,,,,
25,15,2009,2015,MO107,11.0,25.0,44.0,2,7.4074,HIGH_MISSING_FILT,,,,,,,
25,15,2009,2015,MO109,2.0,5.0,40.0,0,0.0,OK,,,,,,,
25,15,2009,2015,MO111,0.0,4.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO113,3.0,7.0,42.8571,0,0.0,HIGH_MISSING_PARENT,,,,,,,
25,15,2009,2015,MO115,1.0,2.0,50.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO117,2.0,4.0,50.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO119,1.0,3.0,33.3333,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO121,4.0,6.0,66.6667,0,0.0,EXCEEDS_MISSING_PARENT,,,,,,,
25,15,2009,2015,MO123,1.0,2.0,50.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO125,0.0,0.0,,0,,NO_DATA,,,,,,,
25,15,2009,2015,MO127,5.0,23.0,21.7391,0,0.0,OK,,,,,,,
25,15,2009,2015,MO129,0.0,1.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO131,0.0,3.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO133,5.0,10.0,50.0,0,0.0,OK,,,,,,,
25,15,2009,2015,MO135,0.0,1.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO137,1.0,4.0,25.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO139,1.0,2.0,50.0,1,33.3333,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO141,1.0,1.0,100.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO143,10.0,46.0,21.7391,0,0.0,OK,,,,,,,
25,15,2009,2015,MO145,2.0,5.0,40.0,0,0.0,OK,,,,,,,
25,15,2009,2015,MO147,0.0,3.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO149,0.0,1.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO151,0.0,0.0,,0,,NO_DATA,,,,,,,
25,15,2009,2015,MO153,0.0,0.0,,0,,NO_DATA,,,,,,,
25,15,2009,2015,MO155,16.0,53.0,30.1887,0,0.0,OK,,,,,,,
25,15,2009,2015,MO157,2.0,9.0,22.2222,0,0.0,HIGH_MISSING_PARENT,,,,,,,
25,15,2009,2015,MO159,8.0,18.0,44.4444,0,0.0,HIGH_MISSING_PARENT,,,,,,,
25,15,2009,2015,MO161,5.0,18.0,27.7778,0,0.0,HIGH_MISSING_GROUP,,,,,,,
25,15,2009,2015,MO163,7.0,14.0,50.0,0,0.0,OK,,,,,,,
25,15,2009,2015,MO165,27.0,69.0,39.1304,27,28.125,EXCEEDS_MISSING_PARENT,,,,,,,
25,15,2009,2015,MO167,0.0,2.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO169,8.0,28.0,28.5714,0,0.0,HIGH_MISSING_GROUP,,,,,,,
25,15,2009,2015,MO171,0.0,0.0,,0,,NO_DATA,,,,,,,
25,15,2009,2015,MO173,4.0,6.0,66.6667,0,0.0,OK,,,,,,,
25,15,2009,2015,MO175,7.0,20.0,35.0,0,0.0,OK,,,,,,,
25,15,2009,2015,MO177,1.0,8.0,12.5,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
25,15,2009,2015,MO179,0.0,0.0,,0,,NO_DATA,,,,,,,
25,15,2009,2015,MO181,0.0,0.0,,0,,NO_DATA,,,,,,,
25,15,2009,2015,MO183,40.0,161.0,24.8447,0,0.0,OK,,,,,,,
25,15,2009,2015,MO185,0.0,0.0,,0,,NO_DATA,,,,,,,
25,15,2009,2015,MO186,3.0,11.0,27.2727,0,0.0,OK,,,,,,,
25,15,2009,2015,MO187,16.0,23.0,69.5652,0,0.0,HIGH_MISSING_GROUP,,,,,,,
25,15,2009,2015,MO189,298.0,1362.0,21.8796,20,1.4472,OK,,,,,,,
25,15,2009,2015,MO195,9.0,23.0,39.1304,1,4.1667,OK,,,,,,,
25,15,2009,2015,MO197,0.0,0.0,,0,,NO_DATA,,,,,,,
25,15,2009,2015,MO199,0.0,0.0,,0,,NO_DATA,,,,,,,
25,15,2009,2015,MO201,22.0,54.0,40.7407,0,0.0,HIGH_MISSING_GROUP,,,,,,,
25,15,2009,2015,MO203,0.0,0.0,,0,,NO_DATA,,,,,,,
25,15,2009,2015,MO205,1.0,1.0,100.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO207,4.0,10.0,40.0,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
25,15,2009,2015,MO209,2.0,2.0,100.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO211,0.0,3.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,15,2009,2015,MO213,2.0,9.0,22.2222,0,0.0,HIGH_MISSING_GROUP,,,,,,,
25,15,2009,2015,MO215,8.0,9.0,88.8889,0,0.0,HIGH_MISSING_PARENT,,,,,,,
