measure_id,filter_id,start_year,end_year,location_id,numerator,denominator,value,missing,missing_percentage,status,count,sum,sum_squares,minimum,maximum,standard_deviation,average
25,1,2009,2015,CT,5557.0,8718.0,63.7417,16,0.1832,OK,,,,,,,
25,1,2009,2015,CT001,1357.0,2123.0,63.919,5,0.235,OK,,,,,,,
25,1,2009,2015,CT003,1454.0,2196.0,66.2113,9,0.4082,OK,,,,,,,
25,1,2009,2015,CT005,167.0,247.0,67.6113,0,0.0,OK,,,,,,,
25,1,2009,2015,CT007,132.0,235.0,56.1702,1,0.4237,OK,,,,,,,
25,1,2009,2015,CT009,1531.0,2656.0,57.6431,1,0.0376,OK,,,,,,,
25,1,2009,2015,CT011,462.0,655.0,70.5344,0,0.0,OK,,,,,,,
25,1,2009,2015,CT013,248.0,305.0,81.3115,0,0.0,OK,,,,,,,
25,1,2009,2015,CT015,206.0,301.0,68.4385,0,0.0,OK,,,,,,,
25,10,2009,2015,CT,2500.0,3905.0,64.0205,3,0.0768,OK,,,,,,,
25,10,2009,2015,CT001,494.0,788.0,62.6904,0,0.0,OK,,,,,,,
25,10,2009,2015,CT003,521.0,817.0,63.7699,2,0.2442,OK,,,,,,,
25,10,2009,2015,CT005,139.0,203.0,68.4729,0,0.0,OK,,,,,,,
25,10,2009,2015,CT007,94.0,163.0,57.6687,1,0.6098,OK,,,,,,,
25,10,2009,2015,CT009,658.0,1124.0,58.5409,0,0.0,OK,,,,,,,
25,10,2009,2015,CT011,281.0,393.0,71.5013,0,0.0,OK,,,,,,,
25,10,2009,2015,CT013,181.0,220.0,82.2727,0,0.0,OK,,,,,,,
25,10,2009,2015,CT015,132.0,197.0,67.0051,0,0.0,OK,,,,,,,
25,15,2009,2015,CT,2938.0,4633.0,63.4146,12,0.2583,OK,,,,,,,
25,15,2009,2015,CT001,844.0,1310.0,64.4275,4,0.3044,OK,,,,,,,
25,15,2009,2015,CT003,921.0,1360.0,67.7206,7,0.5121,OK,,,,,,,
25,15,2009,2015,CT005,21.0,34.0,61.7647,0,0.0,OK,,,,,,,
25,15,2009,2015,CT007,33.0,63.0,52.381,0,0.0,OK,,,,,,,
25,15,2009,2015,CT009,826.0,1458.0,56.6529,1,0.0685,OK,,,,,,,
25,15,2009,2015,CT011,170.0,240.0,70.8333,0,0.0,OK,,,,,,,
25,15,2009,2015,CT013,57.0,74.0,77.027,0,0.0,OK,,,,,,,
25,15,2009,2015,CT015,66.0,94.0,70.2128,0,0.0,OK,,,,,,,
25,16,2009,2015,CT,119.0,180.0,66.1111,1,0.5525,OK,,,,,,,
25,16,2009,2015,CT001,19.0,25.0,76.0,1,3.8462,OK,,,,,,,
25,16,2009,2015,CT003,12.0,19.0,63.1579,0,0.0,OK,,,,,,,
25,16,2009,2015,CT005,7.0,10.0,70.0,0,0.0,OK,,,,,,,
25,16,2009,2015,CT007,5.0,9.0,55.5556,0,0.0,OK,,,,,,,
25,16,2009,2015,CT009,47.0,74.0,63.5135,0,0.0,OK,,,,,,,
25,16,2009,2015,CT011,11.0,22.0,50.0,0,0.0,OK,,,,,,,
25,16,2009,2015,CT013,10.0,11.0,90.9091,0,0.0,OK,,,,,,,
25,16,2009,2015,CT015,8.0,10.0,80.0,0,0.0,OK,,,,,,,
25,11,2009,2015,CT,1684.0,2710.0,62.1402,9,0.331,OK,,,,,,,
25,11,2009,2015,CT001,521.0,815.0,63.9264,4,0.4884,OK,,,,,,,
25,11,2009,2015,CT003,419.0,649.0,64.5609,4,0.6126,OK,,,,,,,
25,11,2009,2015,CT005,9.0,16.0,56.25,0,0.0,OK,,,,,,,
25,11,2009,2015,CT007,27.0,53.0,50.9434,0,0.0,OK,,,,,,,
25,11,2009,2015,CT009,549.0,961.0,57.128,1,0.104,OK,,,,,,,
25,11,2009,2015,CT011,107.0,147.0,72.7891,0,0.0,OK,,,,,,,
25,11,2009,2015,CT013,33.0,38.0,86.8421,0,0.0,OK,,,,,,,
25,11,2009,2015,CT015,19.0,31.0,61.2903,0,0.0,OK,,,,,,,
25,12,2009,2015,CT,1234.0,1886.0,65.4295,3,0.1588,OK,,,,,,,
25,12,2009,2015,CT001,316.0,484.0,65.2893,0,0.0,OK,,,,,,,
25,12,2009,2015,CT003,497.0,703.0,70.697,3,0.4249,OK,,,,,,,
25,12,2009,2015,CT005,11.0,15.0,73.3333,0,0.0,OK,,,,,,,
25,12,2009,2015,CT007,6.0,10.0,60.0,0,0.0,OK,,,,,,,
25,12,2009,2015,CT009,275.0,492.0,55.8943,0,0.0,OK,,,,,,,
25,12,2009,2015,CT011,60.0,85.0,70.5882,0,0.0,OK,,,,,,,
25,12,2009,2015,CT013,22.0,34.0,64.7059,0,0.0,OK,,,,,,,
25,12,2009,2015,CT015,47.0,63.0,74.6032,0,0.0,OK,,,,,,,
25,13,2009,2015,CT,14.0,28.0,50.0,0,0.0,OK,,,,,,,
25,13,2009,2015,CT001,6.0,10.0,60.0,0,0.0,OK,,,,,,,
25,13,2009,2015,CT003,4.0,5.0,80.0,0,0.0,OK,,,,,,,
25,13,2009,2015,CT005,1.0,2.0,50.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,13,2009,2015,CT007,0.0,0.0,,0,,NO_DATA,,,,,,,
25,13,2009,2015,CT009,1.0,4.0,25.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,13,2009,2015,CT011,0.0,5.0,0.0,0,0.0,OK,,,,,,,
25,13,2009,2015,CT013,2.0,2.0,100.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,13,2009,2015,CT015,0.0,0.0,,0,,NO_DATA,,,,,,,
25,14,2009,2015,CT,6.0,9.0,66.6667,0,0.0,INSUFFICIENT_COUNTIES,,,,,,,
25,14,2009,2015,CT001,1.0,1.0,100.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,14,2009,2015,CT003,1.0,3.0,33.3333,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,14,2009,2015,CT005,0.0,1.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,14,2009,2015,CT007,0.0,0.0,,0,,NO_DATA,,,,,,,
25,14,2009,2015,CT009,1.0,1.0,100.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,14,2009,2015,CT011,3.0,3.0,100.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,14,2009,2015,CT013,0.0,0.0,,0,,NO_DATA,,,,,,,
25,14,2009,2015,CT015,0.0,0.0,,0,,NO_DATA,,,,,,,
25,30,2009,2015,CT,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,30,2009,2015,CT001,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,30,2009,2015,CT003,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,30,2009,2015,CT005,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,30,2009,2015,CT007,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,30,2009,2015,CT009,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,30,2009,2015,CT011,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,30,2009,2015,CT013,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,30,2009,2015,CT015,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,31,2009,2015,CT,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,31,2009,2015,CT001,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,31,2009,2015,CT003,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,31,2009,2015,CT005,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,31,2009,2015,CT007,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,31,2009,2015,CT009,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,31,2009,2015,CT011,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,31,2009,2015,CT013,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,31,2009,2015,CT015,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,32,2009,2015,CT,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,32,2009,2015,CT001,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,32,2009,2015,CT003,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,32,2009,2015,CT005,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,32,2009,2015,CT007,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,32,2009,2015,CT009,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,32,2009,2015,CT011,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,32,2009,2015,CT013,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,32,2009,2015,CT015,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,20,2009,2015,CT,4985.0,7577.0,65.7912,15,0.1976,OK,,,,,,,
25,20,2009,2015,CT001,1220.0,1837.0,66.4126,4,0.2173,OK,,,,,,,
25,20,2009,2015,CT003,1308.0,1926.0,67.9128,9,0.4651,OK,,,,,,,
25,20,2009,2015,CT005,144.0,207.0,69.5652,0,0.0,OK,,,,,,,
25,20,2009,2015,CT007,116.0,197.0,58.8832,1,0.5051,OK,,,,,,,
25,20,2009,2015,CT009,1406.0,2345.0,59.9574,1,0.0426,OK,,,,,,,
25,20,2009,2015,CT011,393.0,544.0,72.2426,0,0.0,OK,,,,,,,
25,20,2009,2015,CT013,215.0,259.0,83.0116,0,0.0,OK,,,,,,,
25,20,2009,2015,CT015,183.0,262.0,69.8473,0,0.0,OK,,,,,,,
25,21,2009,2015,CT,571.0,1138.0,50.1757,1,0.0878,OK,,,,,,,
25,21,2009,2015,CT001,137.0,286.0,47.9021,1,0.3484,OK,,,,,,,
25,21,2009,2015,CT003,146.0,269.0,54.2751,0,0.0,OK,,,,,,,
25,21,2009,2015,CT005,23.0,39.0,58.9744,0,0.0,OK,,,,,,,
25,21,2009,2015,CT007,16.0,38.0,42.1053,0,0.0,OK,,,,,,,
25,21,2009,2015,CT009,124.0,310.0,40.0,0,0.0,OK,,,,,,,
25,21,2009,2015,CT011,69.0,111.0,62.1622,0,0.0,OK,,,,,,,
25,21,2009,2015,CT013,33.0,46.0,71.7391,0,0.0,OK,,,,,,,
25,21,2009,2015,CT015,23.0,39.0,58.9744,0,0.0,OK,,,,,,,
25,22,2009,2015,CT,1.0,3.0,33.3333,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,22,2009,2015,CT001,0.0,0.0,,0,,NO_DATA,,,,,,,
25,22,2009,2015,CT003,0.0,1.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,22,2009,2015,CT005,0.0,1.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,22,2009,2015,CT007,0.0,0.0,,0,,NO_DATA,,,,,,,
25,22,2009,2015,CT009,1.0,1.0,100.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,22,2009,2015,CT011,0.0,0.0,,0,,NO_DATA,,,,,,,
25,22,2009,2015,CT013,0.0,0.0,,0,,NO_DATA,,,,,,,
25,22,2009,2015,CT015,0.0,0.0,,0,,NO_DATA,,,,,,,
25,40,2009,2015,CT,20.0,22.0,90.9091,0,0.0,OK,,,,,,,
25,40,2009,2015,CT001,3.0,5.0,60.0,0,0.0,OK,,,,,,,
25,40,2009,2015,CT003,8.0,8.0,100.0,0,0.0,OK,,,,,,,
25,40,2009,2015,CT005,2.0,2.0,100.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,40,2009,2015,CT007,0.0,0.0,,0,,NO_DATA,,,,,,,
25,40,2009,2015,CT009,6.0,6.0,100.0,0,0.0,OK,,,,,,,
25,40,2009,2015,CT011,1.0,1.0,100.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,40,2009,2015,CT013,0.0,0.0,,0,,NO_DATA,,,,,,,
25,40,2009,2015,CT015,0.0,0.0,,0,,NO_DATA,,,,,,,
25,41,2009,2015,CT,1482.0,2207.0,67.15,2,0.0905,OK,,,,,,,
25,41,2009,2015,CT001,364.0,546.0,66.6667,0,0.0,OK,,,,,,,
25,41,2009,2015,CT003,401.0,553.0,72.5136,1,0.1805,OK,,,,,,,
25,41,2009,2015,CT005,46.0,71.0,64.7887,0,0.0,OK,,,,,,,
25,41,2009,2015,CT007,24.0,51.0,47.0588,0,0.0,OK,,,,,,,
25,41,2009,2015,CT009,448.0,693.0,64.6465,1,0.1441,OK,,,,,,,
25,41,2009,2015,CT011,98.0,148.0,66.2162,0,0.0,OK,,,,,,,
25,41,2009,2015,CT013,63.0,82.0,76.8293,0,0.0,OK,,,,,,,
25,41,2009,2015,CT015,38.0,63.0,60.3175,0,0.0,OK,,,,,,,
25,42,2009,2015,CT,1884.0,2798.0,67.3338,5,0.1784,OK,,,,,,,
25,42,2009,2015,CT001,463.0,687.0,67.3945,2,0.2903,OK,,,,,,,
25,42,2009,2015,CT003,489.0,707.0,69.1655,2,0.2821,OK,,,,,,,
25,42,2009,2015,CT005,52.0,74.0,70.2703,0,0.0,OK,,,,,,,
